objectId,week,dayIndex,timeSlotIndex,duration,numberOfCalls,date,timeSlotLabel
CallType-11,2,0,27,406,6,40516,13h30
CallType-11,2,0,28,164,5,40516,14h
CallType-11,2,0,29,254,7,40516,14h30
CallType-11,2,0,30,212,6,40516,15h
CallType-11,2,0,31,193,13,40516,15h30
CallType-11,2,0,32,169,13,40516,16h
CallType-11,2,0,33,304,15,40516,16h30
CallType-11,2,0,34,265,17,40516,17h
CallType-11,2,0,35,359,6,40516,17h30
CallType-11,2,0,36,317,5,40516,18h
CallType-11,2,0,37,278,3,40516,18h30
CallType-11,2,1,17,286,11,13/04/2010,8h30
CallType-11,2,1,18,268,15,13/04/2010,9h
CallType-11,2,1,19,448,17,13/04/2010,9h30
CallType-11,2,1,20,358,21,13/04/2010,10h
CallType-11,2,1,21,533,30,13/04/2010,10h30
CallType-11,2,1,22,262,21,13/04/2010,11h
CallType-11,2,1,23,292,11,13/04/2010,11h30
CallType-11,2,1,24,572,1,13/04/2010,12h
CallType-11,2,1,25,330,1,13/04/2010,12h30
CallType-11,2,1,26,132,6,13/04/2010,13h
CallType-11,2,1,27,296,18,13/04/2010,13h30
CallType-11,2,1,28,380,20,13/04/2010,14h
CallType-11,2,1,29,251,19,13/04/2010,14h30
CallType-11,2,1,30,315,23,13/04/2010,15h
CallType-11,2,1,31,380,25,13/04/2010,15h30
CallType-11,2,1,32,290,18,13/04/2010,16h
CallType-11,2,1,33,369,6,13/04/2010,16h30
CallType-11,2,1,34,335,15,13/04/2010,17h
CallType-11,2,1,35,328,18,13/04/2010,17h30
CallType-11,2,1,36,290,12,13/04/2010,18h
CallType-11,2,1,37,482,4,13/04/2010,18h30
CallType-11,2,2,17,286,11,14/04/2010,8h30
CallType-11,2,2,18,328,30,14/04/2010,9h
CallType-11,2,2,19,199,10,14/04/2010,9h30
CallType-11,2,2,20,247,6,14/04/2010,10h
CallType-11,2,2,21,365,7,14/04/2010,10h30
CallType-11,2,2,22,286,13,14/04/2010,11h
CallType-11,2,2,23,203,6,14/04/2010,11h30
CallType-11,2,2,24,309,4,14/04/2010,12h
CallType-11,2,2,25,209,5,14/04/2010,12h30
CallType-11,2,2,26,170,4,14/04/2010,13h
CallType-11,2,2,27,255,5,14/04/2010,13h30
CallType-11,2,2,28,239,12,14/04/2010,14h
CallType-11,2,2,29,281,10,14/04/2010,14h30
CallType-11,2,2,30,406,12,14/04/2010,15h
CallType-11,2,2,31,297,16,14/04/2010,15h30
CallType-11,2,2,32,282,17,14/04/2010,16h
CallType-11,2,2,33,276,13,14/04/2010,16h30
CallType-11,2,2,34,288,7,14/04/2010,17h
CallType-11,2,2,35,447,13,14/04/2010,17h30
CallType-11,2,2,36,319,8,14/04/2010,18h
CallType-11,2,2,37,265,4,14/04/2010,18h30
CallType-11,2,3,17,457,15,15/04/2010,8h30
CallType-11,2,3,18,271,13,15/04/2010,9h
CallType-11,2,3,19,343,10,15/04/2010,9h30
CallType-11,2,3,20,196,6,15/04/2010,10h
CallType-11,2,3,21,460,19,15/04/2010,10h30
CallType-11,2,3,22,428,18,15/04/2010,11h
CallType-11,2,3,23,296,12,15/04/2010,11h30
CallType-11,2,3,24,217,5,15/04/2010,12h
CallType-11,2,3,25,427,5,15/04/2010,12h30
CallType-11,2,3,26,255,5,15/04/2010,13h
CallType-11,2,3,27,488,3,15/04/2010,13h30
CallType-11,2,3,28,288,4,15/04/2010,14h
CallType-11,2,3,29,220,12,15/04/2010,14h30
CallType-11,2,3,30,439,13,15/04/2010,15h
CallType-11,2,3,31,385,14,15/04/2010,15h30
CallType-11,2,3,32,280,7,15/04/2010,16h
CallType-11,2,3,33,598,13,15/04/2010,16h30
CallType-11,2,3,34,293,8,15/04/2010,17h
CallType-11,2,3,35,356,7,15/04/2010,17h30
CallType-11,2,3,36,422,3,15/04/2010,18h
CallType-11,2,3,37,176,2,15/04/2010,18h30
CallType-11,2,4,17,171,3,16/04/2010,8h30
CallType-11,2,4,18,278,20,16/04/2010,9h
CallType-11,2,4,19,342,21,16/04/2010,9h30
CallType-11,2,4,20,367,13,16/04/2010,10h
CallType-11,2,4,21,168,6,16/04/2010,10h30
CallType-11,2,4,22,239,6,16/04/2010,11h
CallType-11,2,4,23,223,20,16/04/2010,11h30
CallType-11,2,4,24,317,13,16/04/2010,12h
CallType-11,2,4,25,338,4,16/04/2010,12h30
CallType-11,2,4,26,191,3,16/04/2010,13h
CallType-11,2,4,27,297,6,16/04/2010,13h30
CallType-11,2,4,28,300,14,16/04/2010,14h
CallType-11,2,4,29,257,17,16/04/2010,14h30
CallType-11,2,4,30,282,7,16/04/2010,15h
CallType-11,2,4,31,262,13,16/04/2010,15h30
CallType-11,2,4,32,155,2,16/04/2010,16h
CallType-11,2,4,33,418,16,16/04/2010,16h30
CallType-11,2,4,34,367,7,16/04/2010,17h
CallType-11,2,4,35,305,6,16/04/2010,17h30
CallType-11,2,4,36,423,1,16/04/2010,18h
CallType-11,2,5,20,382,2,17/04/2010,10h
CallType-11,2,5,21,230,4,17/04/2010,10h30
CallType-11,2,5,22,224,1,17/04/2010,11h
CallType-11,3,0,17,285,13,19/04/2010,8h30
CallType-11,3,0,18,401,27,19/04/2010,9h
CallType-11,3,0,19,319,19,19/04/2010,9h30
CallType-11,3,0,20,293,12,19/04/2010,10h
CallType-11,3,0,21,353,12,19/04/2010,10h30
CallType-11,3,0,22,298,6,19/04/2010,11h
CallType-11,3,0,23,254,16,19/04/2010,11h30
CallType-11,3,0,24,173,3,19/04/2010,12h
CallType-11,3,0,25,335,8,19/04/2010,12h30
CallType-11,3,0,26,156,2,19/04/2010,13h
CallType-11,3,0,27,287,10,19/04/2010,13h30
CallType-11,3,0,28,291,3,19/04/2010,14h
CallType-11,3,0,29,449,4,19/04/2010,14h30
CallType-11,3,0,30,288,16,19/04/2010,15h
CallType-11,3,0,31,352,15,19/04/2010,15h30
CallType-11,3,0,32,217,10,19/04/2010,16h
CallType-11,3,0,33,304,15,19/04/2010,16h30
CallType-11,3,0,34,782,8,19/04/2010,17h
CallType-11,3,0,35,472,12,19/04/2010,17h30
CallType-11,3,0,36,362,2,19/04/2010,18h
CallType-11,3,1,17,488,8,20/04/2010,8h30
CallType-11,3,1,18,238,6,20/04/2010,9h
CallType-11,3,1,19,407,15,20/04/2010,9h30
CallType-11,3,1,20,470,8,20/04/2010,10h
CallType-11,3,1,21,269,7,20/04/2010,10h30
CallType-11,3,1,22,202,6,20/04/2010,11h
CallType-11,3,1,23,288,6,20/04/2010,11h30
CallType-11,3,1,24,278,7,20/04/2010,12h
CallType-11,3,1,25,295,4,20/04/2010,12h30
CallType-11,3,1,26,281,6,20/04/2010,13h
CallType-11,3,1,27,296,2,20/04/2010,13h30
CallType-11,3,1,28,266,4,20/04/2010,14h
CallType-11,3,1,29,392,4,20/04/2010,14h30
CallType-11,3,1,30,136,3,20/04/2010,15h
CallType-11,3,1,31,152,7,20/04/2010,15h30
CallType-11,3,1,32,256,5,20/04/2010,16h
CallType-11,3,1,33,289,12,20/04/2010,16h30
CallType-11,3,1,34,350,12,20/04/2010,17h
CallType-11,3,1,35,470,10,20/04/2010,17h30
CallType-11,3,1,36,485,5,20/04/2010,18h
CallType-11,3,1,37,273,2,20/04/2010,18h30
CallType-11,3,2,17,365,11,21/04/2010,8h30
CallType-11,3,2,18,489,14,21/04/2010,9h
CallType-11,3,2,19,322,14,21/04/2010,9h30
CallType-11,3,2,20,273,8,21/04/2010,10h
CallType-11,3,2,21,361,15,21/04/2010,10h30
CallType-11,3,2,22,441,18,21/04/2010,11h
CallType-11,3,2,23,222,18,21/04/2010,11h30
CallType-11,3,2,24,197,3,21/04/2010,12h
CallType-11,3,2,25,107,1,21/04/2010,12h30
CallType-11,3,2,26,283,7,21/04/2010,13h
CallType-11,3,2,27,328,6,21/04/2010,13h30
CallType-11,3,2,28,167,7,21/04/2010,14h
CallType-11,3,2,29,243,11,21/04/2010,14h30
CallType-11,3,2,30,177,1,21/04/2010,15h
CallType-11,3,2,31,288,8,21/04/2010,15h30
CallType-11,3,2,32,242,2,21/04/2010,16h
CallType-11,3,2,33,318,8,21/04/2010,16h30
CallType-11,3,2,34,329,15,21/04/2010,17h
CallType-11,3,2,35,513,11,21/04/2010,17h30
CallType-11,3,2,36,775,3,21/04/2010,18h
CallType-11,3,3,17,409,13,22/04/2010,8h30
CallType-11,3,3,18,320,24,22/04/2010,9h
CallType-11,3,3,19,281,20,22/04/2010,9h30
CallType-11,3,3,20,429,10,22/04/2010,10h
CallType-11,3,3,21,223,12,22/04/2010,10h30
CallType-11,3,3,22,188,12,22/04/2010,11h
CallType-11,3,3,23,327,8,22/04/2010,11h30
CallType-11,3,3,24,205,8,22/04/2010,12h
CallType-11,3,3,25,242,10,22/04/2010,12h30
CallType-11,3,3,26,231,4,22/04/2010,13h
CallType-11,3,3,27,219,6,22/04/2010,13h30
CallType-11,3,3,28,356,5,22/04/2010,14h
CallType-11,3,3,29,230,7,22/04/2010,14h30
CallType-11,3,3,30,417,2,22/04/2010,15h
CallType-11,3,3,31,308,6,22/04/2010,15h30
CallType-11,3,3,32,358,2,22/04/2010,16h
CallType-11,3,3,33,272,6,22/04/2010,16h30
CallType-11,3,3,34,253,17,22/04/2010,17h
CallType-11,3,3,35,271,8,22/04/2010,17h30
CallType-11,3,3,36,325,5,22/04/2010,18h
CallType-11,3,3,37,201,4,22/04/2010,18h30
CallType-11,3,3,38,320,1,22/04/2010,19h
CallType-11,3,4,17,274,16,23/04/2010,8h30
CallType-11,3,4,18,319,24,23/04/2010,9h
CallType-11,3,4,19,509,1,23/04/2010,9h30
CallType-11,3,4,20,274,8,23/04/2010,10h
CallType-11,3,4,21,193,10,23/04/2010,10h30
CallType-11,3,4,22,185,6,23/04/2010,11h
CallType-11,3,4,23,287,11,23/04/2010,11h30
CallType-11,3,4,24,248,2,23/04/2010,12h
CallType-11,3,4,25,202,3,23/04/2010,12h30
CallType-11,3,4,26,250,7,23/04/2010,13h
CallType-11,3,4,27,283,4,23/04/2010,13h30
CallType-11,3,4,28,368,6,23/04/2010,14h
CallType-11,3,4,30,209,7,23/04/2010,15h
CallType-11,3,4,31,555,2,23/04/2010,15h30
CallType-11,3,4,32,296,5,23/04/2010,16h
CallType-11,3,4,33,251,4,23/04/2010,16h30
CallType-11,3,4,34,294,7,23/04/2010,17h
CallType-11,3,4,35,425,10,23/04/2010,17h30
CallType-11,3,4,36,409,4,23/04/2010,18h
CallType-11,3,4,37,172,1,23/04/2010,18h30
CallType-11,3,5,19,292,2,24/04/2010,9h30
CallType-11,3,5,21,175,4,24/04/2010,10h30
CallType-11,3,5,22,288,4,24/04/2010,11h
CallType-11,3,5,23,265,1,24/04/2010,11h30
CallType-11,3,5,26,330,1,24/04/2010,13h
CallType-15,0,0,17,99,4,29/03/2010,8h30
CallType-15,0,0,18,427,6,29/03/2010,9h
CallType-15,0,0,19,321,13,29/03/2010,9h30
CallType-15,0,0,20,324,7,29/03/2010,10h
CallType-15,0,0,21,237,5,29/03/2010,10h30
CallType-15,0,0,22,245,4,29/03/2010,11h
CallType-15,0,0,23,226,7,29/03/2010,11h30
CallType-15,0,0,24,206,11,29/03/2010,12h
CallType-15,0,0,25,285,1,29/03/2010,12h30
CallType-15,0,0,26,218,10,29/03/2010,13h
CallType-15,0,0,27,330,6,29/03/2010,13h30
CallType-15,0,0,28,308,10,29/03/2010,14h
CallType-15,0,0,29,343,7,29/03/2010,14h30
CallType-15,0,0,30,305,11,29/03/2010,15h
CallType-15,0,0,31,486,11,29/03/2010,15h30
CallType-15,0,0,32,262,12,29/03/2010,16h
CallType-15,0,0,33,324,10,29/03/2010,16h30
CallType-15,0,0,34,397,6,29/03/2010,17h
CallType-15,0,0,35,357,11,29/03/2010,17h30
CallType-15,0,0,36,246,1,29/03/2010,18h
CallType-15,0,0,37,296,2,29/03/2010,18h30
CallType-15,0,1,17,98,4,30/03/2010,8h30
CallType-15,0,1,18,150,7,30/03/2010,9h
CallType-15,0,1,19,199,14,30/03/2010,9h30
CallType-15,0,1,20,201,13,30/03/2010,10h
CallType-15,0,1,21,296,8,30/03/2010,10h30
CallType-15,0,1,22,384,14,30/03/2010,11h
CallType-15,0,1,23,203,8,30/03/2010,11h30
CallType-15,0,1,24,241,3,30/03/2010,12h
CallType-15,0,1,25,444,4,30/03/2010,12h30
CallType-15,0,1,26,123,4,30/03/2010,13h
CallType-15,0,1,27,221,10,30/03/2010,13h30
CallType-15,0,1,28,430,10,30/03/2010,14h
CallType-15,0,1,29,454,15,30/03/2010,14h30
CallType-15,0,1,30,301,13,30/03/2010,15h
CallType-15,0,1,31,382,10,30/03/2010,15h30
CallType-15,0,1,32,319,10,30/03/2010,16h
CallType-15,0,1,33,356,7,30/03/2010,16h30
CallType-15,0,1,34,248,7,30/03/2010,17h
CallType-15,0,1,35,278,5,30/03/2010,17h30
CallType-15,0,1,36,555,3,30/03/2010,18h
CallType-15,0,2,17,184,7,31/03/2010,8h30
CallType-15,0,2,18,384,6,31/03/2010,9h
CallType-15,0,2,19,245,15,31/03/2010,9h30
CallType-15,0,2,20,293,11,31/03/2010,10h
CallType-15,0,2,21,312,10,31/03/2010,10h30
CallType-15,0,2,22,228,8,31/03/2010,11h
CallType-15,0,2,23,272,14,31/03/2010,11h30
CallType-15,0,2,24,276,7,31/03/2010,12h
CallType-15,0,2,25,190,3,31/03/2010,12h30
CallType-15,0,2,26,499,2,31/03/2010,13h
CallType-15,0,2,27,310,7,31/03/2010,13h30
CallType-15,0,2,28,320,7,31/03/2010,14h
CallType-15,0,2,29,219,7,31/03/2010,14h30
CallType-15,0,2,30,450,10,31/03/2010,15h
CallType-15,0,2,31,234,6,31/03/2010,15h30
CallType-15,0,2,32,369,4,31/03/2010,16h
CallType-15,0,2,33,294,10,31/03/2010,16h30
CallType-15,0,2,34,367,4,31/03/2010,17h
CallType-15,0,2,35,409,6,31/03/2010,17h30
CallType-15,0,2,36,321,4,31/03/2010,18h
CallType-15,0,2,37,806,2,31/03/2010,18h30
CallType-15,0,3,17,188,5,40182,8h30
CallType-15,0,3,18,183,10,40182,9h
CallType-15,0,3,19,272,15,40182,9h30
CallType-15,0,3,20,312,13,40182,10h
CallType-15,0,3,21,206,6,40182,10h30
CallType-15,0,3,22,246,11,40182,11h
CallType-15,0,3,23,340,14,40182,11h30
CallType-15,0,3,24,730,2,40182,12h
CallType-15,0,3,25,143,3,40182,12h30
CallType-15,0,3,26,318,6,40182,13h
CallType-15,0,3,27,255,6,40182,13h30
CallType-15,0,3,28,200,5,40182,14h
CallType-15,0,3,29,277,11,40182,14h30
CallType-15,0,3,30,316,6,40182,15h
CallType-15,0,3,31,347,14,40182,15h30
CallType-15,0,3,32,394,13,40182,16h
CallType-15,0,3,33,213,7,40182,16h30
CallType-15,0,3,34,552,4,40182,17h
CallType-15,0,3,35,454,2,40182,17h30
CallType-15,0,3,36,609,1,40182,18h
CallType-15,0,4,17,330,1,40213,8h30
CallType-15,0,4,18,361,6,40213,9h
CallType-15,0,4,19,265,18,40213,9h30
CallType-15,0,4,20,267,20,40213,10h
CallType-15,0,4,21,313,10,40213,10h30
CallType-15,0,4,22,151,11,40213,11h
CallType-15,0,4,23,224,10,40213,11h30
CallType-15,0,4,24,286,11,40213,12h
CallType-15,0,4,25,453,10,40213,12h30
CallType-15,0,4,26,300,8,40213,13h
CallType-15,0,4,27,411,5,40213,13h30
CallType-15,0,4,28,404,8,40213,14h
CallType-15,0,4,29,350,3,40213,14h30
CallType-15,0,4,30,363,10,40213,15h
CallType-15,0,4,31,387,14,40213,15h30
CallType-15,0,4,32,274,6,40213,16h
CallType-15,0,4,33,300,2,40213,16h30
CallType-15,0,4,34,406,6,40213,17h
CallType-15,0,4,35,491,4,40213,17h30
CallType-15,0,4,36,931,1,40213,18h
CallType-15,0,5,25,106,1,40241,12h30
CallType-15,1,0,17,380,5,40302,8h30
CallType-15,1,0,18,335,16,40302,9h
CallType-15,1,0,19,393,11,40302,9h30
CallType-15,1,0,20,304,5,40302,10h
CallType-15,1,0,21,242,3,40302,10h30
CallType-15,1,0,22,297,11,40302,11h
CallType-15,1,0,23,338,12,40302,11h30
CallType-15,1,0,24,214,5,40302,12h
CallType-15,1,0,25,400,2,40302,12h30
CallType-15,1,0,26,256,3,40302,13h
CallType-15,1,0,27,197,2,40302,13h30
CallType-15,1,0,28,274,8,40302,14h
CallType-15,1,0,29,259,12,40302,14h30
CallType-15,1,0,30,275,10,40302,15h
CallType-15,1,0,31,222,11,40302,15h30
CallType-15,1,0,32,292,13,40302,16h
CallType-15,1,0,33,272,15,40302,16h30
CallType-15,1,0,34,309,6,40302,17h
CallType-15,1,0,35,330,1,40302,17h30
CallType-15,1,0,37,171,2,40302,18h30
CallType-15,1,1,17,240,5,40333,8h30
CallType-15,1,1,18,273,13,40333,9h
CallType-15,1,1,19,274,19,40333,9h30
CallType-15,1,1,20,284,10,40333,10h
CallType-15,1,1,21,265,17,40333,10h30
CallType-15,1,1,22,194,11,40333,11h
CallType-15,1,1,23,228,12,40333,11h30
CallType-15,1,1,24,231,7,40333,12h
CallType-15,1,1,25,304,3,40333,12h30
CallType-15,1,1,26,141,3,40333,13h
CallType-15,1,1,27,242,8,40333,13h30
CallType-15,1,1,28,317,11,40333,14h
CallType-15,1,1,29,322,14,40333,14h30
CallType-15,1,1,30,298,11,40333,15h
CallType-15,1,1,31,242,2,40333,15h30
CallType-15,1,1,32,382,10,40333,16h
CallType-15,1,1,33,249,7,40333,16h30
CallType-15,1,1,34,226,8,40333,17h
CallType-15,1,1,35,287,3,40333,17h30
CallType-15,1,1,37,120,1,40333,18h30
CallType-15,1,2,17,224,7,40363,8h30
CallType-15,1,2,18,305,7,40363,9h
CallType-15,1,2,19,377,11,40363,9h30
CallType-15,1,2,20,573,3,40363,10h
CallType-15,1,2,21,278,10,40363,10h30
CallType-15,1,2,22,302,8,40363,11h
CallType-15,1,2,23,428,6,40363,11h30
CallType-15,1,2,24,336,5,40363,12h
CallType-15,1,2,25,305,4,40363,12h30
CallType-15,1,2,26,229,6,40363,13h
CallType-15,1,2,27,324,13,40363,13h30
CallType-15,1,2,28,276,2,40363,14h
CallType-15,1,2,29,470,5,40363,14h30
CallType-15,1,2,30,428,12,40363,15h
CallType-15,1,2,31,327,6,40363,15h30
CallType-15,1,2,32,261,7,40363,16h
CallType-15,1,2,33,349,2,40363,16h30
CallType-15,1,2,34,232,3,40363,17h
CallType-15,1,3,17,224,4,40394,8h30
CallType-15,1,3,18,142,1,40394,9h
CallType-15,1,3,19,179,3,40394,9h30
CallType-15,1,3,20,328,8,40394,10h
CallType-15,1,3,21,296,10,40394,10h30
CallType-15,1,3,22,217,11,40394,11h
CallType-15,1,3,23,234,15,40394,11h30
CallType-15,1,3,24,319,6,40394,12h
CallType-15,1,3,25,183,5,40394,12h30
CallType-15,1,3,26,224,2,40394,13h
CallType-15,1,3,27,273,10,40394,13h30
CallType-15,1,3,28,298,11,40394,14h
CallType-15,1,3,29,282,4,40394,14h30
CallType-15,1,3,31,277,5,40394,15h30
CallType-15,1,3,32,196,3,40394,16h
CallType-15,1,3,33,240,7,40394,16h30
CallType-15,1,3,34,289,2,40394,17h
CallType-15,1,3,35,330,2,40394,17h30
CallType-15,1,3,36,458,3,40394,18h
CallType-15,1,3,37,179,2,40394,18h30
CallType-15,1,3,38,330,1,40394,19h
CallType-15,1,4,17,266,5,40425,8h30
CallType-15,1,4,18,194,8,40425,9h
CallType-15,1,4,19,379,7,40425,9h30
CallType-15,1,4,20,292,11,40425,10h
CallType-15,1,4,21,196,3,40425,10h30
CallType-15,1,4,22,295,7,40425,11h
CallType-15,1,4,23,239,17,40425,11h30
CallType-15,1,4,24,410,1,40425,12h
CallType-15,1,4,25,318,6,40425,12h30
CallType-15,1,4,26,244,7,40425,13h
CallType-15,1,4,27,154,5,40425,13h30
CallType-15,1,4,28,287,12,40425,14h
CallType-15,1,4,29,281,12,40425,14h30
CallType-15,1,4,30,720,5,40425,15h
CallType-15,1,4,31,438,6,40425,15h30
CallType-15,1,4,32,307,8,40425,16h
CallType-15,1,4,33,200,5,40425,16h30
CallType-15,1,4,34,263,4,40425,17h
CallType-15,1,4,35,263,3,40425,17h30
CallType-15,1,5,18,340,1,40455,9h
CallType-15,1,5,20,365,2,40455,10h
CallType-15,1,5,21,475,1,40455,10h30
CallType-15,2,0,17,380,5,40516,8h30
CallType-15,2,0,18,335,16,40516,9h
CallType-15,2,0,19,393,11,40516,9h30
CallType-15,2,0,20,304,5,40516,10h
CallType-15,2,0,21,242,3,40516,10h30
CallType-15,2,0,22,297,11,40516,11h
CallType-15,2,0,23,338,12,40516,11h30
CallType-15,2,0,24,214,5,40516,12h
CallType-15,2,0,25,400,2,40516,12h30
CallType-15,2,0,26,256,3,40516,13h
CallType-15,2,0,27,197,2,40516,13h30
CallType-15,2,0,28,274,8,40516,14h
CallType-15,2,0,29,259,12,40516,14h30
CallType-15,2,0,30,275,10,40516,15h
CallType-15,2,0,31,222,11,40516,15h30
CallType-15,2,0,32,292,13,40516,16h
CallType-15,2,0,33,272,15,40516,16h30
CallType-15,2,0,34,309,6,40516,17h
CallType-15,2,0,35,330,1,40516,17h30
CallType-15,2,0,37,171,2,40516,18h30
CallType-15,2,1,17,220,8,13/04/2010,8h30
CallType-15,2,1,18,303,12,13/04/2010,9h
CallType-15,2,1,19,360,3,13/04/2010,9h30
CallType-15,2,1,20,366,7,13/04/2010,10h
CallType-15,2,1,21,259,13,13/04/2010,10h30
CallType-15,2,1,22,305,14,13/04/2010,11h
CallType-15,2,1,23,309,13,13/04/2010,11h30
CallType-15,2,1,24,288,10,13/04/2010,12h
CallType-15,2,1,25,246,7,13/04/2010,12h30
CallType-15,2,1,26,324,3,13/04/2010,13h
CallType-15,2,1,27,428,4,13/04/2010,13h30
CallType-15,2,1,28,228,14,13/04/2010,14h
CallType-15,2,1,29,273,11,13/04/2010,14h30
CallType-15,2,1,30,365,8,13/04/2010,15h
CallType-15,2,1,31,192,5,13/04/2010,15h30
CallType-15,2,1,32,300,8,13/04/2010,16h
CallType-15,2,1,33,433,7,13/04/2010,16h30
CallType-15,2,1,34,281,3,13/04/2010,17h
CallType-15,2,1,35,571,3,13/04/2010,17h30
CallType-15,2,1,37,778,2,13/04/2010,18h30
CallType-15,2,2,17,222,12,14/04/2010,8h30
CallType-15,2,2,18,255,7,14/04/2010,9h
CallType-15,2,2,19,220,11,14/04/2010,9h30
CallType-15,2,2,20,319,12,14/04/2010,10h
CallType-15,2,2,21,252,4,14/04/2010,10h30
CallType-15,2,2,22,511,16,14/04/2010,11h
CallType-15,2,2,23,289,14,14/04/2010,11h30
CallType-15,2,2,24,308,6,14/04/2010,12h
CallType-15,2,2,25,256,5,14/04/2010,12h30
CallType-15,2,2,26,213,2,14/04/2010,13h
CallType-15,2,2,27,195,5,14/04/2010,13h30
CallType-15,2,2,28,240,11,14/04/2010,14h
CallType-15,2,2,29,415,8,14/04/2010,14h30
CallType-15,2,2,30,470,6,14/04/2010,15h
CallType-15,2,2,31,375,6,14/04/2010,15h30
CallType-15,2,2,32,311,3,14/04/2010,16h
CallType-15,2,2,33,172,6,14/04/2010,16h30
CallType-15,2,2,34,305,4,14/04/2010,17h
CallType-15,2,2,35,202,5,14/04/2010,17h30
CallType-15,2,3,17,199,3,15/04/2010,8h30
CallType-15,2,3,18,279,10,15/04/2010,9h
CallType-15,2,3,19,331,3,15/04/2010,9h30
CallType-15,2,3,20,341,11,15/04/2010,10h
CallType-15,2,3,21,239,4,15/04/2010,10h30
CallType-15,2,3,22,284,17,15/04/2010,11h
CallType-15,2,3,23,371,14,15/04/2010,11h30
CallType-15,2,3,24,226,5,15/04/2010,12h
CallType-15,2,3,25,253,4,15/04/2010,12h30
CallType-15,2,3,26,211,4,15/04/2010,13h
CallType-15,2,3,27,462,5,15/04/2010,13h30
CallType-15,2,3,28,284,11,15/04/2010,14h
CallType-15,2,3,29,335,6,15/04/2010,14h30
CallType-15,2,3,30,576,7,15/04/2010,15h
CallType-15,2,3,31,377,7,15/04/2010,15h30
CallType-15,2,3,32,305,10,15/04/2010,16h
CallType-15,2,3,33,450,6,15/04/2010,16h30
CallType-15,2,3,35,318,3,15/04/2010,17h30
CallType-15,2,3,36,262,1,15/04/2010,18h
CallType-15,2,3,37,427,1,15/04/2010,18h30
CallType-15,2,4,18,163,3,16/04/2010,9h
CallType-15,2,4,19,350,6,16/04/2010,9h30
CallType-15,2,4,20,240,6,16/04/2010,10h
CallType-15,2,4,21,240,15,16/04/2010,10h30
CallType-15,2,4,22,288,7,16/04/2010,11h
CallType-15,2,4,23,336,11,16/04/2010,11h30
CallType-15,2,4,24,290,5,16/04/2010,12h
CallType-15,2,4,25,130,3,16/04/2010,12h30
CallType-15,2,4,26,228,5,16/04/2010,13h
CallType-15,2,4,27,260,3,16/04/2010,13h30
CallType-15,2,4,28,345,6,16/04/2010,14h
CallType-15,2,4,29,332,7,16/04/2010,14h30
CallType-15,2,4,30,303,6,16/04/2010,15h
CallType-15,2,4,31,301,11,16/04/2010,15h30
CallType-15,2,4,32,401,5,16/04/2010,16h
CallType-15,2,4,33,240,4,16/04/2010,16h30
CallType-15,2,4,34,307,2,16/04/2010,17h
CallType-15,2,4,35,435,2,16/04/2010,17h30
CallType-15,2,4,36,142,1,16/04/2010,18h
CallType-15,2,4,37,107,2,16/04/2010,18h30
CallType-15,3,0,17,441,3,19/04/2010,8h30
CallType-15,3,0,18,537,11,19/04/2010,9h
CallType-15,3,0,19,329,17,19/04/2010,9h30
CallType-15,3,0,20,334,11,19/04/2010,10h
CallType-15,3,0,21,407,12,19/04/2010,10h30
CallType-15,3,0,22,293,20,19/04/2010,11h
CallType-15,3,0,23,322,8,19/04/2010,11h30
CallType-15,3,0,24,341,8,19/04/2010,12h
CallType-15,3,0,25,417,2,19/04/2010,12h30
CallType-15,3,0,26,218,11,19/04/2010,13h
CallType-15,3,0,27,400,14,19/04/2010,13h30
CallType-15,3,0,28,467,15,19/04/2010,14h
CallType-15,3,0,29,377,22,19/04/2010,14h30
CallType-15,3,0,30,337,11,19/04/2010,15h
CallType-15,3,0,31,239,6,19/04/2010,15h30
CallType-15,3,0,32,253,10,19/04/2010,16h
CallType-15,3,0,33,184,11,19/04/2010,16h30
CallType-15,3,0,34,508,10,19/04/2010,17h
CallType-15,3,0,35,330,2,19/04/2010,17h30
CallType-15,3,0,37,288,3,19/04/2010,18h30
CallType-15,3,0,38,6199,1,19/04/2010,19h
CallType-15,3,1,17,455,8,20/04/2010,8h30
CallType-15,3,1,18,451,5,20/04/2010,9h
CallType-15,3,1,19,197,7,20/04/2010,9h30
CallType-15,3,1,20,355,6,20/04/2010,10h
CallType-15,3,1,21,451,14,20/04/2010,10h30
CallType-15,3,1,22,317,8,20/04/2010,11h
CallType-15,3,1,23,308,12,20/04/2010,11h30
CallType-15,3,1,24,225,10,20/04/2010,12h
CallType-15,3,1,25,266,2,20/04/2010,12h30
CallType-15,3,1,26,342,2,20/04/2010,13h
CallType-15,3,1,27,253,7,20/04/2010,13h30
CallType-15,3,1,28,319,6,20/04/2010,14h
CallType-15,3,1,29,340,13,20/04/2010,14h30
CallType-15,3,1,30,321,15,20/04/2010,15h
CallType-15,3,1,31,292,11,20/04/2010,15h30
CallType-15,3,1,32,320,12,20/04/2010,16h
CallType-15,3,1,33,268,10,20/04/2010,16h30
CallType-15,3,1,34,550,4,20/04/2010,17h
CallType-15,3,1,35,614,5,20/04/2010,17h30
CallType-15,3,1,36,366,2,20/04/2010,18h
CallType-15,3,2,17,222,4,21/04/2010,8h30
CallType-15,3,2,18,301,6,21/04/2010,9h
CallType-15,3,2,19,419,7,21/04/2010,9h30
