objectId,week,dayIndex,timeSlotIndex,numberCalls,date,timeSlotLabel
CallType-7,3,2,28,3,21/04/2010,14h
CallType-7,3,2,29,6,21/04/2010,14h30
CallType-7,3,2,30,19,21/04/2010,15h
CallType-7,3,2,31,14,21/04/2010,15h30
CallType-7,3,2,32,11,21/04/2010,16h
CallType-7,3,2,33,22,21/04/2010,16h30
CallType-7,3,2,34,17,21/04/2010,17h
CallType-7,3,2,35,8,21/04/2010,17h30
CallType-7,3,2,36,5,21/04/2010,18h
CallType-7,3,2,37,1,21/04/2010,18h30
CallType-7,3,3,17,5,22/04/2010,8h30
CallType-7,3,3,18,4,22/04/2010,9h
CallType-7,3,3,19,15,22/04/2010,9h30
CallType-7,3,3,20,19,22/04/2010,10h
CallType-7,3,3,21,25,22/04/2010,10h30
CallType-7,3,3,22,23,22/04/2010,11h
CallType-7,3,3,23,18,22/04/2010,11h30
CallType-7,3,3,24,7,22/04/2010,12h
CallType-7,3,3,25,2,22/04/2010,12h30
CallType-7,3,3,26,3,22/04/2010,13h
CallType-7,3,3,27,2,22/04/2010,13h30
CallType-7,3,3,28,12,22/04/2010,14h
CallType-7,3,3,29,17,22/04/2010,14h30
CallType-7,3,3,30,15,22/04/2010,15h
CallType-7,3,3,31,7,22/04/2010,15h30
CallType-7,3,3,32,19,22/04/2010,16h
CallType-7,3,3,33,21,22/04/2010,16h30
CallType-7,3,3,34,12,22/04/2010,17h
CallType-7,3,3,35,11,22/04/2010,17h30
CallType-7,3,3,36,4,22/04/2010,18h
CallType-7,3,3,37,5,22/04/2010,18h30
CallType-7,3,4,17,2,23/04/2010,8h30
CallType-7,3,4,18,10,23/04/2010,9h
CallType-7,3,4,19,17,23/04/2010,9h30
CallType-7,3,4,20,16,23/04/2010,10h
CallType-7,3,4,21,21,23/04/2010,10h30
CallType-7,3,4,22,21,23/04/2010,11h
CallType-7,3,4,23,29,23/04/2010,11h30
CallType-7,3,4,24,13,23/04/2010,12h
CallType-7,3,4,25,4,23/04/2010,12h30
CallType-7,3,4,26,1,23/04/2010,13h
CallType-7,3,4,27,2,23/04/2010,13h30
CallType-7,3,4,28,6,23/04/2010,14h
CallType-7,3,4,29,23,23/04/2010,14h30
CallType-7,3,4,30,12,23/04/2010,15h
CallType-7,3,4,31,10,23/04/2010,15h30
CallType-7,3,4,32,20,23/04/2010,16h
CallType-7,3,4,33,11,23/04/2010,16h30
CallType-7,3,4,34,19,23/04/2010,17h
CallType-7,3,4,35,15,23/04/2010,17h30
CallType-7,3,4,36,2,23/04/2010,18h
CallType-8,0,0,17,6,29/03/2010,8h30
CallType-8,0,0,18,13,29/03/2010,9h
CallType-8,0,0,19,17,29/03/2010,9h30
CallType-8,0,0,20,16,29/03/2010,10h
CallType-8,0,0,21,14,29/03/2010,10h30
CallType-8,0,0,22,21,29/03/2010,11h
CallType-8,0,0,23,27,29/03/2010,11h30
CallType-8,0,0,24,21,29/03/2010,12h
CallType-8,0,0,25,11,29/03/2010,12h30
CallType-8,0,0,26,19,29/03/2010,13h
CallType-8,0,0,27,19,29/03/2010,13h30
CallType-8,0,0,28,25,29/03/2010,14h
CallType-8,0,0,29,30,29/03/2010,14h30
CallType-8,0,0,30,25,29/03/2010,15h
CallType-8,0,0,31,23,29/03/2010,15h30
CallType-8,0,0,32,32,29/03/2010,16h
CallType-8,0,0,33,23,29/03/2010,16h30
CallType-8,0,0,34,15,29/03/2010,17h
CallType-8,0,0,35,24,29/03/2010,17h30
CallType-8,0,0,36,16,29/03/2010,18h
CallType-8,0,0,37,16,29/03/2010,18h30
CallType-8,0,0,38,1,29/03/2010,19h
CallType-8,0,1,17,6,30/03/2010,8h30
CallType-8,0,1,18,11,30/03/2010,9h
CallType-8,0,1,19,14,30/03/2010,9h30
CallType-8,0,1,20,23,30/03/2010,10h
CallType-8,0,1,21,23,30/03/2010,10h30
CallType-8,0,1,22,23,30/03/2010,11h
CallType-8,0,1,23,20,30/03/2010,11h30
CallType-8,0,1,24,6,30/03/2010,12h
CallType-8,0,1,25,7,30/03/2010,12h30
CallType-8,0,1,26,14,30/03/2010,13h
CallType-8,0,1,27,17,30/03/2010,13h30
CallType-8,0,1,28,10,30/03/2010,14h
CallType-8,0,1,29,19,30/03/2010,14h30
CallType-8,0,1,30,16,30/03/2010,15h
CallType-8,0,1,31,5,30/03/2010,15h30
CallType-8,0,1,32,16,30/03/2010,16h
CallType-8,0,1,33,12,30/03/2010,16h30
CallType-8,0,1,34,7,30/03/2010,17h
CallType-8,0,1,35,6,30/03/2010,17h30
CallType-8,0,1,36,4,30/03/2010,18h
CallType-8,0,1,37,10,30/03/2010,18h30
CallType-8,0,1,38,1,30/03/2010,19h
CallType-8,0,2,17,2,31/03/2010,8h30
CallType-8,0,2,18,10,31/03/2010,9h
CallType-8,0,2,19,12,31/03/2010,9h30
CallType-8,0,2,20,15,31/03/2010,10h
CallType-8,0,2,21,17,31/03/2010,10h30
CallType-8,0,2,22,35,31/03/2010,11h
CallType-8,0,2,23,15,31/03/2010,11h30
CallType-8,0,2,24,16,31/03/2010,12h
CallType-8,0,2,25,11,31/03/2010,12h30
CallType-8,0,2,26,12,31/03/2010,13h
CallType-8,0,2,27,14,31/03/2010,13h30
CallType-8,0,2,28,5,31/03/2010,14h
CallType-8,0,2,29,8,31/03/2010,14h30
CallType-8,0,2,30,18,31/03/2010,15h
CallType-8,0,2,31,10,31/03/2010,15h30
CallType-8,0,2,32,21,31/03/2010,16h
CallType-8,0,2,33,11,31/03/2010,16h30
CallType-8,0,2,34,6,31/03/2010,17h
CallType-8,0,2,35,22,31/03/2010,17h30
CallType-8,0,2,36,16,31/03/2010,18h
CallType-8,0,2,37,6,31/03/2010,18h30
CallType-8,0,3,17,5,40182,8h30
CallType-8,0,3,18,10,40182,9h
CallType-8,0,3,19,3,40182,9h30
CallType-8,0,3,20,7,40182,10h
CallType-8,0,3,21,8,40182,10h30
CallType-8,0,3,22,3,40182,11h
CallType-8,0,3,23,3,40182,11h30
CallType-8,0,3,24,4,40182,12h
CallType-8,0,3,25,3,40182,12h30
CallType-8,0,3,26,10,40182,13h
CallType-8,0,3,27,16,40182,13h30
CallType-8,0,3,28,12,40182,14h
CallType-8,0,3,29,5,40182,14h30
CallType-8,0,3,30,8,40182,15h
CallType-8,0,3,31,13,40182,15h30
CallType-8,0,3,32,8,40182,16h
CallType-8,0,3,33,12,40182,16h30
CallType-8,0,3,34,13,40182,17h
CallType-8,0,3,35,21,40182,17h30
CallType-8,0,3,36,22,40182,18h
CallType-8,0,3,37,3,40182,18h30
CallType-8,0,3,38,1,40182,19h
CallType-8,0,4,17,12,40213,8h30
CallType-8,0,4,18,12,40213,9h
CallType-8,0,4,19,13,40213,9h30
CallType-8,0,4,20,18,40213,10h
CallType-8,0,4,21,11,40213,10h30
CallType-8,0,4,22,16,40213,11h
CallType-8,0,4,23,15,40213,11h30
CallType-8,0,4,24,7,40213,12h
CallType-8,0,4,25,13,40213,12h30
CallType-8,0,4,26,13,40213,13h
CallType-8,0,4,27,10,40213,13h30
CallType-8,0,4,28,19,40213,14h
CallType-8,0,4,29,15,40213,14h30
CallType-8,0,4,30,19,40213,15h
CallType-8,0,4,31,18,40213,15h30
CallType-8,0,4,32,23,40213,16h
CallType-8,0,4,33,23,40213,16h30
CallType-8,0,4,34,18,40213,17h
CallType-8,0,4,35,25,40213,17h30
CallType-8,0,4,36,8,40213,18h
CallType-8,0,4,37,6,40213,18h30
CallType-8,0,4,38,1,40213,19h
CallType-8,0,5,17,2,40241,8h30
CallType-8,0,5,18,2,40241,9h
CallType-8,0,5,20,1,40241,10h
CallType-8,0,5,21,1,40241,10h30
CallType-8,0,5,22,1,40241,11h
CallType-8,0,5,24,1,40241,12h
CallType-8,0,5,25,2,40241,12h30
CallType-8,1,0,17,12,40302,8h30
CallType-8,1,0,18,10,40302,9h
CallType-8,1,0,19,10,40302,9h30
CallType-8,1,0,20,18,40302,10h
CallType-8,1,0,21,30,40302,10h30
CallType-8,1,0,22,20,40302,11h
CallType-8,1,0,23,14,40302,11h30
CallType-8,1,0,24,15,40302,12h
CallType-8,1,0,25,11,40302,12h30
CallType-8,1,0,26,10,40302,13h
CallType-8,1,0,27,12,40302,13h30
CallType-8,1,0,28,22,40302,14h
CallType-8,1,0,29,16,40302,14h30
CallType-8,1,0,30,16,40302,15h
CallType-8,1,0,31,21,40302,15h30
CallType-8,1,0,32,8,40302,16h
CallType-8,1,0,33,18,40302,16h30
CallType-8,1,0,34,17,40302,17h
CallType-8,1,0,35,22,40302,17h30
CallType-8,1,0,36,18,40302,18h
CallType-8,1,0,37,11,40302,18h30
CallType-8,1,0,38,1,40302,19h
CallType-8,1,1,17,4,40333,8h30
CallType-8,1,1,18,2,40333,9h
CallType-8,1,1,19,5,40333,9h30
CallType-8,1,1,20,18,40333,10h
CallType-8,1,1,21,12,40333,10h30
CallType-8,1,1,22,10,40333,11h
CallType-8,1,1,23,7,40333,11h30
CallType-8,1,1,24,12,40333,12h
CallType-8,1,1,25,8,40333,12h30
CallType-8,1,1,26,10,40333,13h
CallType-8,1,1,27,15,40333,13h30
CallType-8,1,1,28,8,40333,14h
CallType-8,1,1,29,6,40333,14h30
CallType-8,1,1,30,15,40333,15h
CallType-8,1,1,31,10,40333,15h30
CallType-8,1,1,32,13,40333,16h
CallType-8,1,1,33,8,40333,16h30
CallType-8,1,1,34,12,40333,17h
CallType-8,1,1,35,31,40333,17h30
CallType-8,1,1,36,14,40333,18h
CallType-8,1,1,37,3,40333,18h30
CallType-8,1,2,17,5,40363,8h30
CallType-8,1,2,18,10,40363,9h
CallType-8,1,2,19,6,40363,9h30
CallType-8,1,2,20,21,40363,10h
CallType-8,1,2,21,16,40363,10h30
CallType-8,1,2,22,20,40363,11h
CallType-8,1,2,23,17,40363,11h30
CallType-8,1,2,24,13,40363,12h
CallType-8,1,2,25,11,40363,12h30
CallType-8,1,2,26,7,40363,13h
CallType-8,1,2,27,11,40363,13h30
CallType-8,1,2,28,20,40363,14h
CallType-8,1,2,29,19,40363,14h30
CallType-8,1,2,30,11,40363,15h
CallType-8,1,2,31,15,40363,15h30
CallType-8,1,2,32,5,40363,16h
CallType-8,1,2,33,13,40363,16h30
CallType-8,1,2,34,10,40363,17h
CallType-8,1,2,35,16,40363,17h30
CallType-8,1,2,36,13,40363,18h
CallType-8,1,2,37,7,40363,18h30
CallType-8,1,3,17,5,40394,8h30
CallType-8,1,3,18,12,40394,9h
CallType-8,1,3,19,14,40394,9h30
CallType-8,1,3,20,18,40394,10h
CallType-8,1,3,21,20,40394,10h30
CallType-8,1,3,22,8,40394,11h
CallType-8,1,3,23,6,40394,11h30
CallType-8,1,3,24,8,40394,12h
CallType-8,1,3,25,8,40394,12h30
CallType-8,1,3,26,17,40394,13h
CallType-8,1,3,27,17,40394,13h30
CallType-8,1,3,28,17,40394,14h
CallType-8,1,3,29,31,40394,14h30
CallType-8,1,3,30,18,40394,15h
CallType-8,1,3,31,14,40394,15h30
CallType-8,1,3,32,18,40394,16h
CallType-8,1,3,33,22,40394,16h30
CallType-8,1,3,34,23,40394,17h
CallType-8,1,3,35,11,40394,17h30
CallType-8,1,3,36,14,40394,18h
CallType-8,1,3,37,6,40394,18h30
CallType-8,1,3,38,2,40394,19h
CallType-8,1,4,17,5,40425,8h30
CallType-8,1,4,18,11,40425,9h
CallType-8,1,4,19,8,40425,9h30
CallType-8,1,4,20,8,40425,10h
CallType-8,1,4,21,13,40425,10h30
CallType-8,1,4,22,12,40425,11h
CallType-8,1,4,23,7,40425,11h30
CallType-8,1,4,24,7,40425,12h
CallType-8,1,4,25,2,40425,12h30
CallType-8,1,4,26,11,40425,13h
CallType-8,1,4,27,13,40425,13h30
CallType-8,1,4,28,15,40425,14h
CallType-8,1,4,29,3,40425,14h30
CallType-8,1,4,30,5,40425,15h
CallType-8,1,4,31,7,40425,15h30
CallType-8,1,4,32,15,40425,16h
CallType-8,1,4,33,11,40425,16h30
CallType-8,1,4,34,5,40425,17h
CallType-8,1,4,35,2,40425,17h30
CallType-8,1,4,36,3,40425,18h
CallType-8,1,4,37,11,40425,18h30
CallType-8,1,5,17,6,40455,8h30
CallType-8,1,5,18,8,40455,9h
CallType-8,1,5,19,5,40455,9h30
CallType-8,1,5,20,12,40455,10h
CallType-8,1,5,21,6,40455,10h30
CallType-8,1,5,22,4,40455,11h
CallType-8,1,5,23,6,40455,11h30
CallType-8,1,5,24,7,40455,12h
CallType-8,1,5,25,4,40455,12h30
CallType-8,1,5,26,1,40455,13h
CallType-8,2,0,17,12,40516,8h30
CallType-8,2,0,18,10,40516,9h
CallType-8,2,0,19,10,40516,9h30
CallType-8,2,0,20,18,40516,10h
CallType-8,2,0,21,30,40516,10h30
CallType-8,2,0,22,20,40516,11h
CallType-8,2,0,23,14,40516,11h30
CallType-8,2,0,24,15,40516,12h
CallType-8,2,0,25,11,40516,12h30
CallType-8,2,0,26,10,40516,13h
CallType-8,2,0,27,12,40516,13h30
CallType-8,2,0,28,22,40516,14h
CallType-8,2,0,29,16,40516,14h30
CallType-8,2,0,30,16,40516,15h
CallType-8,2,0,31,21,40516,15h30
CallType-8,2,0,32,8,40516,16h
CallType-8,2,0,33,18,40516,16h30
CallType-8,2,0,34,17,40516,17h
CallType-8,2,0,35,22,40516,17h30
CallType-8,2,0,36,18,40516,18h
CallType-8,2,0,37,11,40516,18h30
CallType-8,2,0,38,1,40516,19h
CallType-8,2,1,17,8,13/04/2010,8h30
CallType-8,2,1,18,18,13/04/2010,9h
CallType-8,2,1,19,11,13/04/2010,9h30
CallType-8,2,1,20,14,13/04/2010,10h
CallType-8,2,1,21,30,13/04/2010,10h30
CallType-8,2,1,22,28,13/04/2010,11h
CallType-8,2,1,23,27,13/04/2010,11h30
CallType-8,2,1,24,13,13/04/2010,12h
CallType-8,2,1,25,12,13/04/2010,12h30
CallType-8,2,1,26,14,13/04/2010,13h
CallType-8,2,1,27,8,13/04/2010,13h30
CallType-8,2,1,28,15,13/04/2010,14h
CallType-8,2,1,29,18,13/04/2010,14h30
CallType-8,2,1,30,16,13/04/2010,15h
CallType-8,2,1,31,13,13/04/2010,15h30
CallType-8,2,1,32,13,13/04/2010,16h
CallType-8,2,1,33,14,13/04/2010,16h30
CallType-8,2,1,34,14,13/04/2010,17h
CallType-8,2,1,35,16,13/04/2010,17h30
CallType-8,2,1,36,11,13/04/2010,18h
CallType-8,2,1,37,3,13/04/2010,18h30
CallType-8,2,1,38,2,13/04/2010,19h
CallType-8,2,2,17,5,14/04/2010,8h30
CallType-8,2,2,18,2,14/04/2010,9h
CallType-8,2,2,19,8,14/04/2010,9h30
CallType-8,2,2,20,15,14/04/2010,10h
CallType-8,2,2,21,24,14/04/2010,10h30
CallType-8,2,2,22,20,14/04/2010,11h
CallType-8,2,2,23,16,14/04/2010,11h30
CallType-8,2,2,24,10,14/04/2010,12h
CallType-8,2,2,25,10,14/04/2010,12h30
CallType-8,2,2,26,14,14/04/2010,13h
CallType-8,2,2,27,21,14/04/2010,13h30
CallType-8,2,2,28,16,14/04/2010,14h
CallType-8,2,2,29,18,14/04/2010,14h30
CallType-8,2,2,30,28,14/04/2010,15h
CallType-8,2,2,31,14,14/04/2010,15h30
CallType-8,2,2,32,23,14/04/2010,16h
CallType-8,2,2,33,25,14/04/2010,16h30
CallType-8,2,2,34,25,14/04/2010,17h
CallType-8,2,2,35,21,14/04/2010,17h30
CallType-8,2,2,36,5,14/04/2010,18h
CallType-8,2,2,37,3,14/04/2010,18h30
CallType-8,2,2,38,2,14/04/2010,19h
CallType-8,2,3,17,2,15/04/2010,8h30
CallType-8,2,3,18,5,15/04/2010,9h
CallType-8,2,3,19,7,15/04/2010,9h30
CallType-8,2,3,20,18,15/04/2010,10h
CallType-8,2,3,21,22,15/04/2010,10h30
CallType-8,2,3,22,34,15/04/2010,11h
CallType-8,2,3,23,19,15/04/2010,11h30
CallType-8,2,3,24,14,15/04/2010,12h
CallType-8,2,3,25,11,15/04/2010,12h30
CallType-8,2,3,26,13,15/04/2010,13h
CallType-8,2,3,27,25,15/04/2010,13h30
CallType-8,2,3,28,14,15/04/2010,14h
CallType-8,2,3,29,15,15/04/2010,14h30
CallType-8,2,3,30,25,15/04/2010,15h
CallType-8,2,3,31,20,15/04/2010,15h30
CallType-8,2,3,32,15,15/04/2010,16h
CallType-8,2,3,33,16,15/04/2010,16h30
CallType-8,2,3,34,13,15/04/2010,17h
CallType-8,2,3,35,22,15/04/2010,17h30
CallType-8,2,3,36,6,15/04/2010,18h
CallType-8,2,3,37,6,15/04/2010,18h30
CallType-8,2,4,17,4,16/04/2010,8h30
CallType-8,2,4,18,14,16/04/2010,9h
CallType-8,2,4,19,10,16/04/2010,9h30
CallType-8,2,4,20,15,16/04/2010,10h
CallType-8,2,4,21,14,16/04/2010,10h30
CallType-8,2,4,22,12,16/04/2010,11h
CallType-8,2,4,23,15,16/04/2010,11h30
CallType-8,2,4,24,13,16/04/2010,12h
CallType-8,2,4,25,5,16/04/2010,12h30
CallType-8,2,4,26,12,16/04/2010,13h
CallType-8,2,4,27,10,16/04/2010,13h30
CallType-8,2,4,28,11,16/04/2010,14h
CallType-8,2,4,29,8,16/04/2010,14h30
CallType-8,2,4,30,17,16/04/2010,15h
CallType-8,2,4,31,13,16/04/2010,15h30
CallType-8,2,4,32,15,16/04/2010,16h
CallType-8,2,4,33,14,16/04/2010,16h30
CallType-8,2,4,34,20,16/04/2010,17h
CallType-8,2,4,35,16,16/04/2010,17h30
CallType-8,2,4,36,8,16/04/2010,18h
CallType-8,2,4,37,2,16/04/2010,18h30
CallType-8,2,4,38,2,16/04/2010,19h
CallType-8,3,0,17,2,19/04/2010,8h30
CallType-8,3,0,18,11,19/04/2010,9h
CallType-8,3,0,19,8,19/04/2010,9h30
CallType-8,3,0,20,22,19/04/2010,10h
CallType-8,3,0,21,22,19/04/2010,10h30
CallType-8,3,0,22,28,19/04/2010,11h
CallType-8,3,0,23,12,19/04/2010,11h30
CallType-8,3,0,24,6,19/04/2010,12h
CallType-8,3,0,25,3,19/04/2010,12h30
CallType-8,3,0,26,7,19/04/2010,13h
CallType-8,3,0,27,8,19/04/2010,13h30
CallType-8,3,0,28,17,19/04/2010,14h
CallType-8,3,0,29,11,19/04/2010,14h30
CallType-8,3,0,30,14,19/04/2010,15h
CallType-8,3,0,31,10,19/04/2010,15h30
CallType-8,3,0,32,19,19/04/2010,16h
CallType-8,3,0,33,10,19/04/2010,16h30
CallType-8,3,0,34,6,19/04/2010,17h
CallType-8,3,0,35,3,19/04/2010,17h30
CallType-8,3,0,36,4,19/04/2010,18h
CallType-8,3,0,37,2,19/04/2010,18h30
CallType-8,3,1,17,1,20/04/2010,8h30
CallType-8,3,1,18,2,20/04/2010,9h
CallType-8,3,1,19,4,20/04/2010,9h30
CallType-8,3,1,20,12,20/04/2010,10h
CallType-8,3,1,21,24,20/04/2010,10h30
CallType-8,3,1,22,19,20/04/2010,11h
CallType-8,3,1,23,3,20/04/2010,11h30
CallType-8,3,1,24,7,20/04/2010,12h
CallType-8,3,1,25,12,20/04/2010,12h30
CallType-8,3,1,26,11,20/04/2010,13h
CallType-8,3,1,27,14,20/04/2010,13h30
CallType-8,3,1,28,13,20/04/2010,14h
CallType-8,3,1,29,7,20/04/2010,14h30
CallType-8,3,1,30,8,20/04/2010,15h
CallType-8,3,1,31,4,20/04/2010,15h30
CallType-8,3,1,32,14,20/04/2010,16h
CallType-8,3,1,33,12,20/04/2010,16h30
CallType-8,3,1,34,11,20/04/2010,17h
CallType-8,3,1,35,19,20/04/2010,17h30
CallType-8,3,1,36,14,20/04/2010,18h
CallType-8,3,1,37,5,20/04/2010,18h30
CallType-8,3,2,17,3,21/04/2010,8h30
CallType-8,3,2,18,6,21/04/2010,9h
CallType-8,3,2,19,10,21/04/2010,9h30
CallType-8,3,2,20,11,21/04/2010,10h
CallType-8,3,2,21,15,21/04/2010,10h30
CallType-8,3,2,22,19,21/04/2010,11h
CallType-8,3,2,23,16,21/04/2010,11h30
CallType-8,3,2,24,12,21/04/2010,12h
CallType-8,3,2,25,8,21/04/2010,12h30
CallType-8,3,2,26,16,21/04/2010,13h
CallType-8,3,2,27,3,21/04/2010,13h30
CallType-8,3,2,28,11,21/04/2010,14h
CallType-8,3,2,29,12,21/04/2010,14h30
CallType-8,3,2,30,15,21/04/2010,15h
CallType-8,3,2,31,15,21/04/2010,15h30
CallType-8,3,2,32,17,21/04/2010,16h
CallType-8,3,2,33,14,21/04/2010,16h30
CallType-8,3,2,34,17,21/04/2010,17h
CallType-8,3,2,35,12,21/04/2010,17h30
CallType-8,3,2,36,19,21/04/2010,18h
CallType-8,3,2,37,8,21/04/2010,18h30
CallType-8,3,2,38,1,21/04/2010,19h
CallType-8,3,3,17,3,22/04/2010,8h30
CallType-8,3,3,18,7,22/04/2010,9h
CallType-8,3,3,19,5,22/04/2010,9h30
CallType-8,3,3,20,7,22/04/2010,10h
CallType-8,3,3,21,14,22/04/2010,10h30
CallType-8,3,3,22,21,22/04/2010,11h
CallType-8,3,3,23,15,22/04/2010,11h30
CallType-8,3,3,24,13,22/04/2010,12h
CallType-8,3,3,25,6,22/04/2010,12h30
CallType-8,3,3,26,8,22/04/2010,13h
CallType-8,3,3,27,1,22/04/2010,13h30
CallType-8,3,3,28,2,22/04/2010,14h
CallType-8,3,3,29,15,22/04/2010,14h30
CallType-8,3,3,30,8,22/04/2010,15h
CallType-8,3,3,31,16,22/04/2010,15h30
CallType-8,3,3,32,13,22/04/2010,16h
CallType-8,3,3,33,11,22/04/2010,16h30
CallType-8,3,3,34,7,22/04/2010,17h
CallType-8,3,3,35,23,22/04/2010,17h30
CallType-8,3,3,36,6,22/04/2010,18h
CallType-8,3,3,37,5,22/04/2010,18h30
CallType-8,3,4,17,5,23/04/2010,8h30
CallType-8,3,4,18,7,23/04/2010,9h
CallType-8,3,4,19,7,23/04/2010,9h30
CallType-8,3,4,20,15,23/04/2010,10h
CallType-8,3,4,21,14,23/04/2010,10h30
CallType-8,3,4,22,24,23/04/2010,11h
CallType-8,3,4,23,14,23/04/2010,11h30
CallType-8,3,4,24,5,23/04/2010,12h
CallType-8,3,4,25,11,23/04/2010,12h30
CallType-8,3,4,26,12,23/04/2010,13h
CallType-8,3,4,27,13,23/04/2010,13h30
CallType-8,3,4,28,17,23/04/2010,14h
CallType-8,3,4,29,16,23/04/2010,14h30
CallType-8,3,4,30,20,23/04/2010,15h
CallType-8,3,4,31,12,23/04/2010,15h30
CallType-8,3,4,32,19,23/04/2010,16h
CallType-8,3,4,33,15,23/04/2010,16h30
CallType-8,3,4,34,15,23/04/2010,17h
CallType-8,3,4,35,15,23/04/2010,17h30
CallType-8,3,4,36,8,23/04/2010,18h
CallType-8,3,4,37,5,23/04/2010,18h30
CallType-8,3,5,17,3,24/04/2010,8h30
CallType-8,3,5,18,6,24/04/2010,9h
CallType-8,3,5,19,10,24/04/2010,9h30
CallType-8,3,5,20,14,24/04/2010,10h
CallType-8,3,5,21,4,24/04/2010,10h30
CallType-8,3,5,22,12,24/04/2010,11h
CallType-8,3,5,23,10,24/04/2010,11h30
CallType-8,3,5,24,6,24/04/2010,12h
CallType-8,3,5,25,1,24/04/2010,12h30
CallType-8,3,5,26,1,24/04/2010,13h
CallType-9,0,0,17,1,29/03/2010,8h30
CallType-9,0,0,19,2,29/03/2010,9h30
CallType-9,0,0,25,1,29/03/2010,12h30
CallType-9,0,0,29,1,29/03/2010,14h30
CallType-9,0,1,27,2,30/03/2010,13h30
CallType-9,0,1,28,1,30/03/2010,14h
CallType-9,0,1,30,1,30/03/2010,15h
CallType-9,0,1,33,2,30/03/2010,16h30
CallType-9,0,1,34,1,30/03/2010,17h
CallType-9,0,2,17,4,31/03/2010,8h30
CallType-9,0,2,18,1,31/03/2010,9h
CallType-9,0,2,20,1,31/03/2010,10h
CallType-9,0,2,22,1,31/03/2010,11h
CallType-9,0,2,33,1,31/03/2010,16h30
CallType-9,0,2,34,1,31/03/2010,17h
CallType-9,0,3,17,1,40182,8h30
CallType-9,0,3,18,1,40182,9h
CallType-9,0,3,28,1,40182,14h
CallType-9,0,4,20,1,40213,10h
CallType-9,0,4,21,1,40213,10h30
CallType-9,0,4,22,1,40213,11h
CallType-9,0,4,23,1,40213,11h30
CallType-9,0,4,27,2,40213,13h30
CallType-9,0,4,30,3,40213,15h
CallType-9,0,4,31,1,40213,15h30
CallType-9,0,4,32,1,40213,16h
CallType-9,1,0,23,1,40302,11h30
CallType-9,1,1,17,1,40333,8h30
CallType-9,1,1,18,2,40333,9h
CallType-9,1,1,28,1,40333,14h
CallType-9,1,2,29,1,40363,14h30
CallType-9,1,2,30,1,40363,15h
CallType-9,1,3,19,1,40394,9h30
CallType-9,1,3,23,1,40394,11h30
CallType-9,1,4,30,1,40425,15h
CallType-9,2,0,23,1,40516,11h30
CallType-9,2,1,18,2,13/04/2010,9h
CallType-9,2,1,22,1,13/04/2010,11h
CallType-9,2,2,23,1,14/04/2010,11h30
CallType-9,2,2,33,1,14/04/2010,16h30
CallType-9,2,3,22,2,15/04/2010,11h
CallType-9,2,3,24,4,15/04/2010,12h
CallType-9,2,4,33,1,16/04/2010,16h30
CallType-9,3,0,17,1,19/04/2010,8h30
CallType-9,3,0,24,1,19/04/2010,12h
CallType-9,3,0,26,1,19/04/2010,13h
CallType-9,3,0,27,1,19/04/2010,13h30
CallType-9,3,1,22,1,20/04/2010,11h
CallType-9,3,1,30,1,20/04/2010,15h
CallType-9,3,1,31,1,20/04/2010,15h30
CallType-9,3,1,34,1,20/04/2010,17h
CallType-9,3,2,18,1,21/04/2010,9h
CallType-9,3,3,22,1,22/04/2010,11h
CallType-9,3,3,23,1,22/04/2010,11h30
CallType-9,3,3,25,1,22/04/2010,12h30
CallType-9,3,4,21,1,23/04/2010,10h30
CallType-9,3,4,24,2,23/04/2010,12h
CallType-23,0,1,20,1,30/03/2010,10h
CallType-23,0,1,33,1,30/03/2010,16h30
CallType-23,0,1,36,1,30/03/2010,18h
CallType-23,0,1,37,1,30/03/2010,18h30
CallType-23,0,4,33,1,40213,16h30
CallType-23,0,5,19,1,40241,9h30
CallType-23,0,5,23,1,40241,11h30
CallType-23,1,0,29,1,40302,14h30
CallType-23,1,2,32,1,40363,16h
CallType-23,1,3,19,1,40394,9h30
CallType-23,1,3,23,1,40394,11h30
CallType-23,1,3,28,1,40394,14h
CallType-23,1,4,19,1,40425,9h30
CallType-23,1,5,21,1,40455,10h30
CallType-23,1,5,25,1,40455,12h30
CallType-23,2,0,29,1,40516,14h30
CallType-23,2,1,23,1,13/04/2010,11h30
CallType-23,2,1,26,1,13/04/2010,13h
CallType-23,2,1,37,1,13/04/2010,18h30
CallType-23,2,2,17,2,14/04/2010,8h30
CallType-23,2,2,31,1,14/04/2010,15h30
CallType-23,2,3,34,1,15/04/2010,17h
CallType-23,2,3,36,1,15/04/2010,18h
CallType-23,2,4,17,1,16/04/2010,8h30
CallType-23,2,4,29,1,16/04/2010,14h30
CallType-23,3,0,34,1,19/04/2010,17h
CallType-23,3,2,28,1,21/04/2010,14h
CallType-23,3,4,33,1,23/04/2010,16h30
CallType-10,0,0,17,4,29/03/2010,8h30
CallType-10,0,0,18,5,29/03/2010,9h
CallType-10,0,0,19,6,29/03/2010,9h30
CallType-10,0,0,20,14,29/03/2010,10h
CallType-10,0,0,21,35,29/03/2010,10h30
CallType-10,0,0,22,33,29/03/2010,11h
CallType-10,0,0,23,22,29/03/2010,11h30
CallType-10,0,0,24,11,29/03/2010,12h
CallType-10,0,0,25,2,29/03/2010,12h30
CallType-10,0,0,26,7,29/03/2010,13h
CallType-10,0,0,27,14,29/03/2010,13h30
