dcId,customerId,costPerUnit
90201,43130,3588.79
94104,43130,3836.66
97301,43130,3735.16
02301,43302,1145.08
06010,43302,962.42
07087,43302,858.76
10025,43302,863.99
19143,43302,755.25
21234,43302,646.03
27406,43302,654.45
29445,43302,993.99
30044,43302,829.60
32203,43302,1284.66
35215,43302,966.34
38109,43302,966.38
40601,43302,343.01
44035,43302,135.64
45401,43302,144.74
47906,43302,356.42
48180,43302,203.80
52001,43302,740.37
53511,43302,599.65
60623,43302,457.09
63376,43302,750.36
74012,43302,1352.92
75221,43302,1670.93
80126,43302,2077.15
85032,43302,2969.68
90201,43302,3540.52
94104,43302,3770.70
97301,43302,3646.59
02301,43701,1064.88
06010,43701,879.52
07087,43701,764.15
10025,43701,769.62
19143,43701,648.21
21234,43701,528.88
27406,43701,533.35
29445,43701,886.67
30044,43701,769.76
32203,43701,1195.72
35215,43701,945.12
38109,43701,997.74
40601,43701,352.37
44035,43701,176.34
45401,43701,209.22
47906,43701,467.44
48180,43701,307.47
52001,43701,869.30
53511,43701,730.70
60623,43701,586.57
63376,43701,839.10
74012,43701,1428.94
75221,43701,1724.75
80126,43701,2189.43
85032,43701,3065.74
90201,43701,3644.82
94104,43701,3887.32
97301,43701,3775.40
02301,44035,1032.09
06010,44035,852.76
07087,44035,760.59
10025,44035,765.50
19143,44035,673.15
21234,44035,582.21
27406,44035,699.83
29445,44035,1060.39
30044,44035,939.02
32203,44035,1372.04
35215,44035,1093.98
38109,44035,1101.95
40601,44035,475.28
44035,44035,0.00
45401,44035,280.38
47906,44035,465.03
48180,44035,152.68
52001,44035,804.80
53511,44035,657.39
60623,44035,526.03
63376,44035,870.40
74012,44035,1477.40
75221,44035,1802.95
80126,44035,2169.39
85032,44035,3078.63
90201,44035,3640.96
94104,44035,3854.40
97301,44035,3701.62
02301,44060,956.78
06010,44060,779.40
07087,44060,693.67
10025,44060,698.37
19143,44060,616.22
21234,44060,537.86
27406,44060,719.53
29445,44060,1088.92
30044,44060,995.58
32203,44060,1412.36
35215,44060,1163.41
38109,44060,1181.62
40601,44060,550.24
44035,44060,81.46
45401,44060,359.88
47906,44060,543.32
48180,44060,189.98
52001,44060,865.93
53511,44060,717.05
60623,44060,591.72
63376,44060,950.35
74012,44060,1558.05
75221,44060,1884.39
80126,44060,2239.02
85032,44060,3154.42
90201,44060,3713.40
94104,44060,3919.64
97301,44060,3753.23
02301,44077,947.22
06010,44077,770.14
07087,44077,685.32
10025,44077,689.99
19143,44077,609.31
21234,44077,532.77
27406,44077,722.59
29445,44077,1092.87
30044,44077,1002.98
32203,44077,1417.68
35215,44077,1172.33
38109,44077,1191.77
40601,44077,559.90
44035,44077,91.84
45401,44077,370.05
47906,44077,553.38
48180,44077,196.72
52001,44077,874.00
53511,44077,725.00
60623,44077,600.41
63376,44077,960.57
74012,44077,1568.35
75221,44077,1894.77
80126,44077,2247.99
85032,44077,3164.12
90201,44077,3722.69
94104,44077,3928.03
97301,44077,3759.94
02301,44107,1009.63
06010,44107,830.23
07087,44107,738.22
10025,44107,743.12
19143,44107,651.63
21234,44107,562.30
27406,44107,694.19
29445,44107,1057.60
30044,44107,945.49
32203,44107,1373.02
35215,44107,1105.81
38109,44107,1119.63
40601,44107,489.75
44035,44107,22.53
45401,44107,297.87
47906,44107,487.31
48180,44107,168.19
52001,44107,826.37
53511,44107,678.72
60623,44107,548.04
63376,44107,892.22
74012,44107,1498.86
75221,44107,1822.97
80126,44107,2191.82
85032,44107,3101.10
90201,44107,3663.49
94104,44107,3876.53
97301,44107,3722.06
02301,44130,1002.86
06010,44130,823.45
07087,44130,731.53
10025,44130,736.43
19143,44130,645.26
21234,44130,556.50
27406,44130,692.92
29445,44130,1057.15
30044,44130,947.82
32203,44130,1373.69
35215,44130,1109.69
38109,44130,1125.17
40601,44130,494.45
44035,44130,29.31
45401,44130,303.45
47906,44130,494.06
48180,44130,172.95
52001,44130,832.78
53511,44130,685.06
60623,44130,554.61
63376,44130,898.86
74012,44130,1505.41
75221,44130,1829.14
80126,44130,2198.53
85032,44130,3107.88
90201,44130,3670.26
94104,44130,3883.12
97301,44130,3728.09
02301,45011,1315.33
06010,45011,1130.12
07087,45011,1014.20
10025,45011,1019.71
19143,45011,894.25
21234,45011,767.95
27406,45011,626.05
29445,45011,914.03
30044,45011,677.49
32203,45011,1163.50
35215,45011,778.14
38109,45011,766.44
40601,45011,152.76
44035,45011,336.32
45401,45011,56.50
47906,45011,259.85
48180,45011,372.91
52001,45011,694.24
53511,45011,575.40
60623,45011,429.70
63376,45011,592.00
74012,45011,1178.24
75221,45011,1479.67
80126,45011,1957.86
85032,45011,2819.05
90201,45011,3403.28
94104,45011,3660.41
97301,45011,3581.89
02301,45424,1260.08
06010,45424,1075.60
07087,45424,963.84
10025,45424,969.27
19143,45424,849.24
21234,45424,728.12
27406,45424,636.09
29445,45424,944.14
30044,45424,731.72
32203,45424,1208.45
35215,45424,844.38
38109,45424,833.94
40601,45424,218.13
44035,45424,268.12
45401,45424,12.40
47906,45424,273.95
48180,45424,307.62
52001,45424,696.68
53511,45424,568.62
60623,45424,421.44
63376,45424,638.72
74012,45424,1233.26
75221,45424,1542.38
80126,45424,1991.14
85032,45424,2864.88
90201,45424,3444.04
94104,45424,3691.06
97301,45424,3595.92
02301,45601,1177.28
06010,45601,991.43
07087,45601,871.05
10025,45601,876.63
19143,45601,747.44
21234,45601,619.31
27406,45601,517.71
29445,45601,842.61
30044,45601,676.66
32203,45601,1128.05
35215,45601,832.97
38109,45601,878.68
40601,45601,233.06
44035,45601,264.84
45401,45601,127.33
47906,45601,397.12
48180,45601,360.47
52001,45601,822.07
53511,45601,693.02
60623,45601,545.89
63376,45601,740.23
74012,45601,1320.30
75221,45601,1608.33
80126,45601,2106.43
85032,45601,2966.82
90201,45601,3552.26
94104,45601,3808.40
97301,45601,3720.59
02301,45840,1181.49
06010,45840,1001.32
07087,45840,905.01
10025,45840,910.07
19143,45840,809.33
21234,45840,706.71
27406,45840,728.24
29445,45840,1063.78
30044,45840,882.34
32203,45840,1347.51
35215,45840,1000.52
38109,45840,972.30
40601,45840,374.36
44035,45840,150.07
45401,45840,168.19
47906,45840,315.05
48180,45840,151.28
52001,45840,675.25
53511,45840,531.97
60623,45840,392.36
63376,45840,720.81
74012,45840,1328.74
75221,45840,1660.04
80126,45840,2025.58
85032,45840,2929.43
90201,45840,3494.16
94104,45840,3715.01
97301,45840,3580.22
02301,46227,1450.89
06010,46227,1267.16
07087,46227,1157.59
10025,46227,1162.98
19143,46227,1043.53
21234,46227,921.16
27406,46227,770.87
29445,46227,1031.44
30044,46227,742.98
32203,46227,1248.30
35215,46227,781.18
38109,46227,691.90
40601,46227,221.54
44035,46227,435.08
45401,46227,186.47
47906,46227,117.72
48180,46227,416.42
52001,46227,550.83
53511,46227,446.11
60623,46227,308.80
63376,46227,445.18
74012,46227,1045.09
75221,46227,1369.37
80126,46227,1800.67
85032,46227,2670.60
90201,46227,3250.17
94104,46227,3502.58
97301,46227,3426.09
02301,47906,1496.28
06010,47906,1315.43
07087,47906,1214.95
10025,47906,1220.14
19143,47906,1110.49
21234,47906,995.99
27406,47906,883.26
29445,47906,1149.14
30044,47906,854.56
32203,47906,1362.53
35215,47906,870.74
38109,47906,735.83
40601,47906,339.10
44035,47906,465.03
45401,47906,270.13
47906,47906,0.00
48180,47906,406.11
52001,47906,436.13
53511,47906,328.41
60623,47906,193.43
63376,47906,410.52
74012,47906,1020.84
75221,47906,1370.42
80126,47906,1722.74
85032,47906,2615.19
90201,47906,3184.10
94104,47906,3419.89
97301,47906,3324.00
02301,48066,1096.93
06010,48066,927.06
07087,48066,855.24
10025,48066,859.60
19143,48066,789.08
21234,48066,716.06
27406,48066,859.87
29445,48066,1216.17
30044,48066,1067.36
32203,48066,1518.59
35215,48066,1192.97
38109,48066,1152.71
40601,48066,566.79
44035,48066,161.62
45401,48066,360.59
47906,48066,449.66
48180,48066,45.18
52001,48066,708.45
53511,48066,558.84
60623,48066,448.01
63376,48066,858.19
74012,48066,1468.11
75221,48066,1819.01
80126,48066,2093.38
85032,48066,3027.26
90201,48066,3573.85
94104,48066,3763.29
97301,48066,3580.64
02301,48103,1172.20
06010,48103,1000.46
07087,48103,923.85
10025,48103,928.36
19143,48103,850.53
21234,48103,768.90
27406,48103,866.51
29445,48103,1211.88
30044,48103,1036.11
32203,48103,1501.16
35215,48103,1144.19
38109,48103,1086.26
40601,48103,520.71
44035,48103,191.15
45401,48103,317.08
47906,48103,373.66
48180,48103,44.98
52001,48103,636.00
53511,48103,486.47
60623,48103,370.76
63376,48103,780.71
74012,48103,1390.28
75221,48103,1743.97
80126,48103,2017.93
85032,48103,2949.08
90201,48103,3497.33
94104,48103,3691.30
97301,48103,3518.96
02301,48180,1128.25
06010,48180,955.97
07087,48180,878.87
10025,48180,883.38
19143,48180,806.03
21234,48180,725.94
27406,48180,840.59
29445,48180,1191.62
30044,48180,1031.09
32203,48180,1488.11
35215,48180,1151.04
38109,48180,1107.58
40601,48180,525.21
44035,48180,152.68
45401,48180,319.24
47906,48180,406.11
48180,48180,0.00
52001,48180,680.87
53511,48180,531.36
60623,48180,414.18
63376,48180,815.44
74012,48180,1425.62
75221,48180,1774.71
80126,48180,2062.00
85032,48180,2991.09
90201,48180,3540.86
94104,48180,3736.13
97301,48180,3563.27
02301,48185,1138.48
06010,48185,967.05
07087,48185,891.53
10025,48185,896.00
19143,48185,820.20
21234,48185,741.24
27406,48185,856.30
29445,48185,1206.51
30044,48185,1042.63
32203,48185,1501.62
35215,48185,1159.17
38109,48185,1110.51
40601,48185,533.85
44035,48185,169.06
45401,48185,328.33
47906,48185,403.81
48180,48185,16.41
52001,48185,669.00
53511,48185,519.40
60623,48185,404.64
63376,48185,812.09
74012,48185,1421.98
75221,48185,1773.52
80126,48185,2051.63
85032,48185,2982.92
90201,48185,3531.18
94104,48185,3724.30
97301,48185,3548.98
02301,48187,1144.63
06010,48187,973.09
07087,48187,897.25
10025,48187,901.73
19143,48187,825.42
21234,48187,745.84
27406,48187,857.31
29445,48187,1206.61
30044,48187,1040.53
32203,48187,1500.65
35215,48187,1155.60
38109,48187,1105.41
40601,48187,530.52
44035,48187,172.21
45401,48187,325.24
47906,48187,397.82
48180,48187,19.96
52001,48187,663.07
53511,48187,513.49
60623,48187,398.39
63376,48187,805.96
74012,48187,1415.82
75221,48187,1767.63
80126,48187,2045.48
85032,48187,2976.61
90201,48187,3524.96
94104,48187,3718.38
97301,48187,3543.80
02301,48197,1160.42
06010,48197,988.36
07087,48197,911.24
10025,48197,915.77
19143,48197,837.63
21234,48197,756.01
27406,48197,856.85
29445,48197,1203.62
30044,48197,1031.79
32203,48197,1494.76
35215,48197,1143.24
38109,48197,1089.69
40601,48197,518.86
44035,48197,178.71
45401,48197,314.31
47906,48197,380.60
48180,48197,32.46
52001,48197,648.42
53511,48197,498.91
60623,48197,382.20
63376,48197,788.62
74012,48197,1398.46
75221,48197,1750.54
80126,48197,2029.76
85032,48197,2959.90
90201,48197,3508.87
94104,48197,3703.68
97301,48197,3531.88
02301,48227,1120.09
06010,48227,949.25
07087,48227,875.17
10025,48227,879.60
19143,48227,805.89
21234,48227,729.33
27406,48227,856.60
29445,48227,1209.55
30044,48227,1052.33
32203,48227,1507.92
35215,48227,1173.02
38109,48227,1128.31
40601,48227,547.17
44035,48227,163.38
45401,48227,341.19
47906,48227,423.50
48180,48227,21.97
52001,48227,686.42
53511,48227,536.79
60623,48227,423.62
63376,48227,831.95
74012,48227,1441.88
75221,48227,1793.00
80126,48227,2070.03
85032,48227,3002.32
90201,48227,3549.95
94104,48227,3741.62
97301,48227,3563.30
02301,49509,1347.89
06010,49509,1181.31
07087,49509,1112.23
10025,49509,1116.56
19143,49509,1043.86
21234,49509,963.41
27406,49509,1026.32
29445,49509,1352.07
30044,49509,1126.21
32203,49509,1615.24
35215,49509,1185.75
38109,49509,1063.01
40601,49509,592.58
44035,49509,383.52
45401,49509,416.71
47906,49509,328.65
48180,49509,238.24
52001,49509,457.33
53511,49509,309.12
60623,49509,228.23
63376,49509,690.35
74012,49509,1285.71
75221,49509,1663.61
80126,49509,1846.56
85032,49509,2794.70
90201,49509,3330.16
94104,49509,3508.93
97301,49509,3325.29
02301,55124,2026.02
06010,55124,1871.22
07087,55124,1815.63
10025,55124,1819.65
19143,55124,1754.80
21234,55124,1674.84
27406,55124,1667.20
29445,55124,1935.13
30044,55124,1606.05
32203,55124,2119.19
35215,55124,1532.63
38109,55124,1241.00
40601,55124,1124.77
44035,55124,1093.15
45401,55124,1035.53
47906,55124,789.01
48180,55124,950.20
52001,55124,360.94
53511,55124,466.52
60623,55124,613.50
63376,55124,777.79
74012,55124,1104.13
75221,55124,1527.01
80126,55124,1260.41
85032,55124,2263.15
90201,55124,2733.21
94104,55124,2844.86
97301,55124,2615.30
02301,60004,1563.20
06010,60004,1391.15
07087,60004,1310.22
10025,60004,1314.93
19143,60004,1226.35
21234,60004,1129.33
27406,60004,1091.92
29445,60004,1374.91
30044,60004,1084.27
32203,60004,1592.96
35215,60004,1082.74
38109,60004,896.80
40601,60004,567.67
44035,60004,553.30
45401,60004,459.26
47906,60004,230.49
48180,60004,435.26
52001,60004,252.19
53511,60004,110.87
60623,60004,38.21
63376,60004,479.66
74012,60004,1059.20
75221,60004,1446.83
80126,60004,1626.90
85032,60004,2564.72
90201,60004,3107.12
94104,60004,3303.08
97301,60004,3157.07
02301,60016,1555.23
06010,60016,1382.87
07087,60016,1301.39
10025,60016,1306.11
19143,60016,1217.01
21234,60016,1119.61
27406,60016,1081.63
29445,60016,1365.09
30044,60016,1075.64
32203,60016,1584.04
35215,60016,1076.10
38109,60016,893.23
40601,60016,558.18
44035,60016,544.04
45401,60016,448.91
47906,60016,221.51
48180,60016,427.12
52001,60016,261.88
53511,60016,121.22
60623,60016,28.42
63376,60016,479.44
74012,60016,1061.70
75221,60016,1447.90
80126,60016,1634.91
85032,60016,2571.35
90201,60016,3114.72
94104,60016,3311.91
97301,60016,3167.07
02301,60056,1559.47
06010,60056,1387.26
07087,60056,1306.04
10025,60056,1310.75
19143,60056,1221.90
21234,60056,1124.67
27406,60056,1086.87
29445,60056,1370.04
30044,60056,1079.91
32203,60056,1588.47
35215,60056,1079.30
38109,60056,894.80
40601,60056,562.93
44035,60056,548.89
45401,60056,454.19
47906,60056,225.96
48180,60056,431.43
52001,60056,256.82
53511,60056,115.90
60623,60056,33.30
63376,60056,479.26
74012,60056,1060.16
75221,60056,1447.09
80126,60056,1630.64
85032,60056,2567.76
90201,60056,3110.66
94104,60056,3307.26
97301,60056,3161.88
02301,60067,1567.85
06010,60067,1395.95
07087,60067,1315.28
10025,60067,1319.98
19143,60067,1231.65
21234,60067,1134.79
27406,60067,1097.47
29445,60067,1380.11
30044,60067,1088.72
32203,60067,1597.59
35215,60067,1086.02
38109,60067,898.34
40601,60067,572.65
44035,60067,558.57
45401,60067,464.86
47906,60067,235.19
48180,60067,440.02
52001,60067,246.76
53511,60067,105.21
60623,60067,43.53
63376,60067,479.39
74012,60067,1057.42
75221,60067,1445.80
80126,60067,1622.25
85032,60067,2560.75
90201,60067,3102.67
94104,60067,3298.03
97301,60067,3151.50
02301,60085,1548.80
06010,60085,1378.42
07087,60085,1300.74
10025,60085,1305.36
19143,60085,1220.52
21234,60085,1126.88
27406,60085,1106.24
29445,60085,1395.58
30044,60085,1111.80
32203,60085,1619.16
35215,60085,1115.68
38109,60085,932.74
40601,60085,591.15
44035,60085,547.60
45401,60085,472.49
47906,60085,257.25
48180,60085,422.90
52001,60085,258.35
53511,60085,109.80
60623,60085,65.00
63376,60085,514.76
74012,60085,1090.83
75221,60085,1480.49
80126,60085,1641.92
85032,60085,2585.45
90201,60085,3123.87
94104,60085,3313.29
97301,60085,3157.23
02301,60103,1585.57
06010,60103,1412.93
07087,60103,1330.72
10025,60103,1335.46
19143,60103,1245.25
21234,60103,1146.61
27406,60103,1098.87
29445,60103,1376.68
30044,60103,1079.60
32203,60103,1589.50
35215,60103,1071.21
38109,60103,878.37
40601,60103,567.60
44035,60103,572.57
45401,60103,467.85
47906,60103,228.73
48180,60103,457.37
52001,60103,235.44
53511,60103,102.02
60623,60103,47.88
63376,60103,456.68
74012,60103,1034.20
75221,60103,1422.60
80126,60103,1604.64
85032,60103,2540.59
90201,60103,3084.18
94104,60103,3282.65
97301,60103,3141.63
02301,60123,1590.17
06010,60123,1417.98
07087,60123,1336.60
10025,60123,1341.32
19143,60123,1251.98
21234,60123,1154.05
27406,60123,1108.93
29445,60123,1387.22
30044,60123,1090.11
32203,60123,1600.07
35215,60123,1080.87
38109,60123,886.02
40601,60123,578.20
44035,60123,579.09
45401,60123,477.60
47906,60123,239.34
48180,60123,462.15
52001,60123,227.58
53511,60123,91.87
60623,60123,56.47
63376,60123,461.67
74012,60123,1036.27
75221,60123,1426.07
80126,60123,1599.94
85032,60123,2537.78
90201,60123,3080.07
94104,60123,3276.71
97301,60123,3133.45
02301,60148,1570.22
06010,60148,1397.01
07087,60148,1313.79
10025,60148,1318.55
19143,60148,1227.37
21234,60148,1128.03
27406,60148,1079.21
29445,60148,1357.96
30044,60148,1063.13
32203,60148,1572.54
35215,60148,1058.58
38109,60148,871.68
40601,60148,549.34
44035,60148,555.00
45401,60148,448.06
47906,60148,210.84
48180,60148,441.98
52001,60148,254.56
53511,60148,121.60
60623,60148,29.06
63376,60148,456.44
74012,60148,1039.38
75221,60148,1425.02
80126,60148,1620.29
85032,60148,2553.63
90201,60148,3099.01
94104,60148,3299.76
97301,60148,3160.85
02301,60187,1576.40
06010,60187,1403.02
07087,60187,1319.39
10025,60187,1324.17
19143,60187,1232.49
21234,60187,1132.66
27406,60187,1080.75
29445,60187,1357.96
30044,60187,1061.27
32203,60187,1571.01
35215,60187,1054.77
38109,60187,865.98
40601,60187,548.87
44035,60187,560.32
45401,60187,450.21
47906,60187,210.01
48180,60187,448.21
52001,60187,250.62
53511,60187,120.42
60623,60187,34.38
63376,60187,449.56
74012,60187,1032.13
75221,60187,1417.91
80126,60187,1614.23
85032,60187,2546.91
90201,60187,3092.70
94104,60187,3294.27
97301,60187,3156.91
02301,60402,1550.08
06010,60402,1376.58
07087,60402,1292.89
10025,60402,1297.67
19143,60402,1206.17
21234,60402,1106.75
27406,60402,1060.40
29445,60402,1341.68
30044,60402,1050.95
32203,60402,1559.47
35215,60402,1051.99
38109,60402,872.48
40601,60402,534.15
44035,60402,533.90
45401,60402,428.52
47906,60402,196.96
48180,60402,421.95
52001,60402,275.73
53511,60402,140.66
60623,60402,7.88
63376,60402,464.54
74012,60402,1052.10
75221,60402,1435.13
80126,60402,1640.65
85032,60402,2572.42
90201,60402,3118.92
94104,60402,3320.75
97301,60402,3181.99
02301,60411,1540.58
06010,60411,1365.10
07087,60411,1277.36
10025,60411,1282.24
19143,60411,1186.37
21234,60411,1083.25
27406,60411,1021.16
29445,60411,1298.32
30044,60411,1005.40
32203,60411,1514.11
35215,60411,1007.88
38109,60411,835.42
40601,60411,489.80
44035,60411,516.83
45401,60411,391.65
47906,60411,151.75
48180,60411,415.11
52001,60411,305.62
53511,60411,180.37
60623,60411,43.37
63376,60411,440.30
74012,60411,1036.69
75221,60411,1413.31
80126,60411,1653.12
85032,60411,2576.00
90201,60411,3128.12
94104,60411,3338.36
97301,60411,3210.57
02301,60435,1591.62
06010,60435,1416.49
07087,60435,1329.21
10025,60435,1334.08
19143,60435,1238.22
21234,60435,1134.67
27406,60435,1063.16
29445,60435,1332.45
30044,60435,1028.05
32203,60435,1538.95
35215,60435,1015.40
38109,60435,823.84
40601,60435,521.95
44035,60435,568.71
45401,60435,437.31
47906,60435,183.51
48180,60435,465.15
52001,60435,258.38
53511,60435,146.33
60623,60435,60.24
63376,60435,410.03
74012,60435,997.77
75221,60435,1380.29
80126,60435,1601.43
85032,60435,2526.38
90201,60435,3076.99
94104,60435,3286.46
97301,60435,3161.02
02301,60441,1577.76
06010,60441,1402.92
07087,60441,1316.32
10025,60441,1321.18
19143,60441,1226.19
21234,60441,1123.52
27406,60441,1058.12
29445,60441,1330.74
30044,60441,1030.30
32203,60441,1540.55
35215,60441,1022.05
38109,60441,834.97
40601,60441,520.75
44035,60441,555.97
45401,60441,430.33
47906,60441,181.68
48180,60441,450.87
52001,60441,265.91
53511,60441,146.73
60623,60441,45.23
63376,60441,424.24
74012,60441,1012.94
75221,60441,1394.98
80126,60441,1614.73
85032,60441,2540.93
90201,60441,3090.83
94104,60441,3298.78
97301,60441,3170.31
02301,60453,1545.87
06010,60453,1371.45
07087,60453,1285.93
10025,60453,1290.75
19143,60453,1197.27
21234,60453,1096.17
27406,60453,1042.73
29445,60453,1322.15
30044,60453,1030.39
32203,60453,1539.01
35215,60453,1031.99
38109,60453,855.50
40601,60453,514.15
44035,60453,525.99
45401,60453,411.79
47906,60453,176.55
48180,60453,418.49
52001,60453,288.54
53511,60453,158.09
60623,60453,19.29
63376,60453,452.99
74012,60453,1044.70
75221,60453,1424.93
80126,60453,1645.91
85032,60453,2573.71
90201,60453,3122.77
94104,60453,3328.42
97301,60453,3194.66
02301,60477,1553.55
06010,60477,1378.44
07087,60477,1291.42
10025,60477,1296.28
19143,60477,1201.07
21234,60477,1098.40
27406,60477,1036.52
29445,60477,1312.53
30044,60477,1017.26
32203,60477,1526.51
35215,60477,1016.06
38109,60477,838.14
40601,60477,503.49
44035,60477,531.00
45401,60477,407.31
47906,60477,164.80
48180,60477,427.22
52001,60477,289.88
53511,60477,165.51
60623,60477,36.37
63376,60477,436.64
74012,60477,1030.01
75221,60477,1408.98
80126,60477,1639.40
85032,60477,2564.13
90201,60477,3115.06
94104,60477,3323.86
97301,60477,3194.93
02301,60505,1595.19
06010,60505,1421.26
07087,60505,1336.42
10025,60505,1341.23
19143,60505,1248.03
21234,60505,1146.75
27406,60505,1085.47
29445,60505,1357.94
30044,60505,1055.66
32203,60505,1566.34
35215,60505,1043.19
38109,60505,848.62
40601,60505,547.78
44035,60505,576.65
45401,60505,457.18
47906,60505,208.81
48180,60505,467.25
52001,60505,239.79
53511,60505,119.74
60623,60505,53.39
63376,60505,428.60
74012,60505,1010.04
75221,60505,1396.20
80126,60505,1595.98
85032,60505,2526.56
90201,60505,3073.63
94104,60505,3277.75
97301,60505,3145.17
02301,60623,1542.29
06010,60623,1368.74
07087,60623,1285.01
10025,60623,1289.79
19143,60623,1198.33
21234,60623,1099.01
27406,60623,1054.27
29445,60623,1336.73
30044,60623,1047.80
32203,60623,1555.93
35215,60623,1051.08
38109,60623,874.36
40601,60623,529.78
44035,60623,526.03
45401,60623,422.06
47906,60623,193.43
48180,60623,414.18
52001,60623,283.31
53511,60623,147.18
60623,60623,0.00
63376,60623,469.02
74012,60623,1057.96
75221,60623,1440.14
80126,60623,1648.49
85032,60623,2579.95
90201,60623,3126.68
94104,60623,3328.63
97301,60623,3189.51
02301,60804,1546.39
06010,60804,1372.83
07087,60804,1289.03
10025,60804,1293.81
19143,60804,1202.24
21234,60804,1102.78
27406,60804,1056.81
29445,60804,1338.53
30044,60804,1048.56
32203,60804,1556.91
35215,60804,1050.62
38109,60804,872.50
40601,60804,531.23
44035,60804,529.99
45401,60804,424.82
47906,60804,194.38
48180,60804,418.29
52001,60804,279.70
53511,60804,144.36
60623,60804,4.12
63376,60804,465.97
74012,60804,1054.36
75221,60804,1436.88
80126,60804,1644.40
85032,60804,2575.84
90201,60804,3122.57
94104,60804,3324.63
97301,60804,3185.95
02301,62301,1927.80
06010,62301,1748.01
07087,62301,1648.62
10025,62301,1653.82
19143,62301,1542.48
21234,62301,1424.20
27406,62301,1237.51
29445,62301,1426.51
30044,62301,1047.00
32203,62301,1550.84
35215,62301,926.18
38109,62301,621.04
40601,62301,666.95
44035,62301,895.72
45401,62301,689.61
47906,62301,433.68
48180,62301,814.82
52001,62301,326.55
53511,62301,391.14
60623,62301,420.91
63376,62301,161.26
74012,62301,642.03
75221,62301,1040.20
80126,62301,1295.83
85032,62301,2182.92
90201,62301,2750.75
94104,62301,2998.32
97301,62301,2949.40
02301,63021,1897.04
06010,63021,1713.31
07087,63021,1602.27
10025,63021,1607.72
19143,63021,1484.03
21234,63021,1356.25
27406,63021,1110.16
29445,63021,1267.31
30044,63021,874.22
32203,63021,1372.12
35215,63021,739.88
38109,63021,441.92
40601,63021,554.57
44035,63021,874.85
45401,63021,629.51
47906,63021,418.30
48180,63021,824.18
52001,63021,486.35
53511,63021,509.46
60623,63021,486.17
63376,63021,26.10
74012,63021,603.33
75221,63021,959.33
80126,63021,1395.59
85032,63021,2229.57
90201,63021,2818.71
94104,63021,3100.21
97301,63021,3093.48
02301,63031,1867.37
06010,63031,1683.92
07087,63031,1573.99
10025,63031,1579.41
19143,63031,1457.02
21234,63031,1330.33
27406,63031,1094.39
29445,63031,1260.85
30044,63031,873.33
32203,63031,1374.87
35215,63031,750.66
38109,63031,465.10
40601,63031,534.15
44035,63031,843.58
45401,63031,601.30
47906,63031,385.48
48180,63031,791.12
52001,63031,462.19
53511,63031,479.22
60623,63031,452.74
63376,63031,29.44
74012,63031,635.57
75221,63031,993.24
80126,63031,1414.11
85032,63031,2256.15
90201,63031,2842.80
94104,63031,3119.11
97301,63031,3103.30
02301,63129,1881.55
06010,63129,1697.46
07087,63129,1585.11
10025,63129,1590.59
19143,63129,1465.55
21234,63129,1336.81
27406,63129,1085.04
29445,63129,1240.25
30044,63129,847.10
32203,63129,1345.40
35215,63129,715.08
38109,63129,424.19
40601,63129,531.73
44035,63129,862.13
45401,63129,612.69
47906,63129,409.66
48180,63129,815.75
52001,63129,503.08
53511,63129,519.23
60623,63129,488.29
63376,63129,50.16
74012,63129,615.27
75221,63129,963.29
80126,63129,1420.04
85032,63129,2248.88
90201,63129,2839.97
94104,63129,3124.39
97301,63129,3120.23
02301,63136,1864.04
06010,63136,1680.41
07087,63136,1569.84
10025,63136,1575.28
19143,63136,1452.23
21234,63136,1325.03
27406,63136,1085.90
29445,63136,1250.79
30044,63136,862.74
32203,63136,1364.11
35215,63136,739.98
38109,63136,456.13
40601,63136,526.79
44035,63136,841.38
45401,63136,597.07
47906,63136,384.86
48180,63136,790.81
52001,63136,471.30
53511,63136,486.09
60623,63136,456.73
63376,63136,36.96
74012,63136,636.88
75221,63136,991.43
80126,63136,1421.80
85032,63136,2261.08
90201,63136,2848.76
94104,63136,3126.74
97301,63136,3112.83
02301,63366,1902.64
06010,63366,1719.42
07087,63366,1610.20
10025,63366,1615.61
19143,63366,1493.83
21234,63366,1367.49
27406,63366,1131.07
29445,63366,1293.60
30044,63366,902.58
32203,63366,1401.50
35215,63366,770.21
38109,63366,469.98
40601,63366,571.68
44035,63366,877.39
45401,63366,637.69
47906,63366,416.98
48180,63366,821.59
52001,63366,459.87
53511,63366,488.64
60623,63366,472.80
63376,63366,8.26
74012,63366,604.08
75221,63366,968.80
80126,63366,1376.71
85032,63366,2219.30
90201,63366,2805.32
94104,63366,3081.68
97301,63366,3068.70
02301,63376,1895.27
06010,63376,1711.97
07087,63376,1602.55
10025,63376,1607.96
19143,63376,1485.99
21234,63376,1359.53
27406,63376,1122.85
29445,63376,1285.98
30044,63376,895.56
32203,63376,1394.99
35215,63376,765.03
38109,63376,467.74
40601,63376,563.42
44035,63376,870.40
45401,63376,629.98
47906,63376,410.52
48180,63376,815.44
52001,63376,461.05
53511,63376,487.26
60623,63376,469.02
63376,63376,0.00
74012,63376,610.38
75221,63376,973.34
80126,63376,1384.98
85032,63376,2227.14
90201,63376,2813.41
94104,63376,3089.95
97301,63376,3076.61
02301,65807,2210.42
06010,65807,2025.74
07087,65807,1910.28
10025,65807,1915.81
19143,65807,1786.46
21234,65807,1653.90
27406,65807,1352.41
29445,65807,1441.96
